Canonical_SMILES,LD50_mgkg
Cc1c(Cl)c(Cl)c(Cl)c(C(Cl)Cl)c1Cl,2924.0
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,243.0
CCC12COCN1COC2,3674.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,51.0
O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,2.78
COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC,38.0
CCSCc1cnc(C)c(O)c1CO,3770.0
CCOP(=S)(OCC)SCn1nc(CC)ccc1=O,18.75
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,2400.0
Nc1cccc(O)c1,920.0
CCNC(C)Cc1cccc(C(F)(F)F)c1,130.0
COC(=O)CCS,181.7
Cc1cc(C)c(S(=O)(=O)O)c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)O)c2C)c2c1C(=O)c1ccccc1C2=O,3350.0
CCSP(=O)(CCl)SCC,35.0
CCN(CC)c1cccc(S(=O)(=O)O)c1,7470.0
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,500.0
CCOP(=S)(OCC)OC(C)=CC(=O)OC,0.14
CS(=O)(=O)O,6170.0
Clc1ccccc1,1110.0
Clc1cc(Cl)c(Cl)cc1Cl,1500.0
C[Si](C)(C)CCC(=O)O,3000.0
CCO[Si](C)(C)OCC,9280.0
CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1,623.0
ClC(Cl)Br,916.0
NCCCC(N)C(=O)O,10000.0
CCCCc1c(C)nc2cccc(C)n2c1=O,1100.0
CNC(=O)Oc1cccc2c1OC(C)(C)CC2,3.0
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,1420.0
Nc1ccccc1C(F)(F)F,1870.0
O=[N+]([O-])c1ccc(Cl)cc1O,1000.0
C=CCI,10.0
CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,7604.0
Cc1ccc(O)cc1C,727.0
Cc1cc(Cl)ccc1N,1058.0
CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,750.0
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,1090.0
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,1700.0
CC(=O)CNC(C)(C)Cc1ccc(Cl)cc1,250.0
C[n+]1cccc(C(=O)O)c1,5001.0
O=NC1C=CC(=NNC(=O)c2ccccc2)C=C1,100.0
Cc1ccc(N)cc1N,73.0
S=c1[nH]c(=S)[nH]c(=S)[nH]1,1182.0
CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,308.0
CNNC,100.0
CC(O)CN(CC(C)O)c1nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5cc(S(=O)(=O)O)ccc5S(=O)(=O)O)nc(N(CC(C)O)CC(C)O)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(Nc2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)n1,12080.0
CN1CCC(Oc2ccc(N)cc2)(c2ccccc2)CC1,410.0
CCN(CC)CCNc1c(Cl)cc(C)c2ncccc12,900.0
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,3580.0
O=C1NS(=O)(=O)c2ccccc21,8820.0
CC(C)(C)NCC(O)c1ccccc1Cl,560.0
C#CC(C)(C)O,1420.0
CCOC(=O)CCCOc1ccc(Cl)cc1C,1420.0
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1200.0
O=[N+]([O-])c1cnc(Cl)c([N+](=O)[O-])c1,50.0
CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,455.0
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,45000.0
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1000.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[n+]1ccccc1,1159.0
NC(=S)Nc1ccccc1,3.0
CCOC(=O)NCCSP(=S)(OC)OC,108.0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,249.0
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,205.0
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,1860.0
CCCCCCCCOP(=O)(O)OCCC(Cl)Cl,10300.0
Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,220.0
CCC=C1OC(=O)c2ccccc21,1650.0
COC(OC)c1ccccc1,1220.0
Nc1nc[nH]n1,1100.0
CCSCCOP(=S)(OC)OC,75.0
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1560.0
O=S(=O)(Nc1ncc(OCCO)cn1)c1ccccc1,8000.0
C=O,500.0
CC1=CC(C)(C)Nc2ccc(Cc3ccc4c(c3)C(C)=CC(C)(C)N4)cc21,5001.0
Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,300.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,290.0
O=C(c1ccccc1)C(O)c1ccccc1,10000.0
CCOC(=O)c1ccc(NC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)cc1,1800.0
Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,10.8
CN(CCO)CCCl,80.0
CNC(=O)Oc1cccc2ccccc12,230.0
O=S(=O)(O)c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)O)cccc45)c4ccccc34)cccc12,15000.0
[H]/N=C(\N)NCCN1CCCCCCC1,1050.0
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,2400.0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,2847.0
Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,2287.0
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,245.0
C=C(C)C1CC=C(C)C(O)C1,3000.0
COP(=S)(OC)SCCNC(C)=O,220.0
NC(=O)OC1CCCCC1,2200.0
CNC(=O)OC1CC(C)CCC1C(C)C,250.0
CC1(NC(N)=O)CCCCC1,1040.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,668.0
CCN(CC)c1ccc(N=O)c(O)c1,315.0
O=S(=O)(O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc14)-c1ccccc1-3)c1ccccc21,3600.0
CCCCc1c(C)nc(NCC)nc1O,4000.0
CC(=O)OCCCC(=O)CBr,600.0
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,500.0
Cc1cc(Cl)ccc1OCC(=O)O,700.0
N#CC(C#N)=Cc1ccccc1Cl,178.0
CCC(=O)O,2600.0
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,1168.0
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,500.0
C=C(C)C1CC=C(C)C(=O)C1,1640.0
OCC(CO)(CCl)CCl,20.0
CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,525.0
c1c[nH]cn1,220.0
OCC(O)C(O)C(O)C(O)CO,13500.0
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1,8.471
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,830.0
NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,14665.0
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,2001.0
O=C1CCCN1C1CCCCC1,370.0
CN(Sc1ccc(F)cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,25.0
COP(=O)(OC)OC(C)=CC(=O)N(C)C,9.0
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,2001.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,514.0
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,9800.0
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,4600.0
CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,319.0
Oc1ccc(-c2ccc(O)cc2)cc1,4920.0
CCC1(CC)C(=O)C=CN(CN2CCOCC2)C1=O,1950.0
CCOP(O)OCC,3500.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,2001.0
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1700.0
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,176.0
OCCNCCO,210.0
O=C(O)Cc1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12,56.2
C=Cc1cccc(Cl)c1,5200.0
Cc1c(Cl)c(Br)c(Br)c2[nH]c(C(F)(F)F)nc12,23.0
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,7000.0
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,790.0
O=C(O)O,6450.0
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,3540.0
CCOC(=O)c1ccc(OC)cc1,2040.0
CC=CC=CCOC(=O)C(C)C,5001.0
CN(C)CCC=C1c2ccccc2COc2ccccc21,147.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,770.0
O=[N+]([O-])c1ccc(O)c2ncccc12,510.0
CNCCON=C1c2ccccc2CCc2ccccc21,860.0
FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,3.434
CNC(=O)Oc1cccc2c1OCCO2,126.0
CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1,1639.0
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1031.0
NCCCCCCNCCCCCCN,450.0
Cc1cnc(C)c(C)n1,806.0
Nc1ccc(Cl)c(Cl)c1,530.0
CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,12.0
CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2280.0
Cc1ccc(B2OCC3(CO2)COB(c2ccc(C)cc2)OC3)cc1,1130.0
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,500.0
CCCCCC(C)(O)CC,3400.0
O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O,3925.0
CC1(C)OCC2OC3(C(=O)O)OC(C)(C)OC3C2O1,18000.0
CC(C)(C)c1ccccc1,3045.0
Nc1ccc(F)c(F)c1,340.0
CNC(=O)ON=C(CSC)C(C)(C)C,8.5
Nc1ccccc1,840.0
C1COCO1,3000.0
CCNC(=O)NC(=O)C(C#N)=NOC,960.0
CC1C/C=C/C=C/C=C/C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O,2730.0
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,450.0
Cc1cc(C2CCCCC2)n(O)c(=O)c1,2350.0
O=CCC1CC2CC1C1CCCC21,500.0
CC(=O)NCCO,26950.0
O=COCC=Cc1ccccc1,2900.0
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,0.916
Cn1sccc1=O,105.0
CNC(C)Cc1ccccc1,29.0
CC(=O)Nc1ccc(C)c(NS(=O)(=O)C(F)(F)F)c1,2580.0
C=CC(=O)OCC(C)O,250.0
N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,1350.0
CN=C(O)ON=C1SCOC1C(C)C,16.0
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],4100.0
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,413.0
CCCOC(=O)CCC,15000.0
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1410.0
CN1CN(CC(=O)O)CSC1=S,1000.0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,16356.0
CNCCc1ccccn1,6110.0
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,10400.0
CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,238.0
COC(=O)Cc1cccc2ccccc12,1900.0
S=C(NC1CCCCC1)NC1CCCCC1,500.0
COC(=O)c1cccc(C(=O)OC)c1,4390.0
BrCc1cccc(Oc2ccccc2)c1,2326.0
O=C1C(CCC2CC2)C(=O)N(c2ccccc2)N1c1ccccc1,400.0
CCOP(=S)(OCC)Oc1cc(C)nc2ccccc12,50.0
FC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)F,800.0
O=C1OC(C(O)CO)C(O)=C1O,18000.0
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,495.0
NNC(=O)CCCCCCCCC(=O)NN,2500.0
CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)O,1750.0
CC(C)(C)C1CCC(O)CC1,4200.0
CC(C)=CC=O,690.0
NC1CC1c1ccc(F)c(F)c1,50.0
CCN(CC)C(=O)c1ccc(O)c(OC)c1,154.0
CCCCCCCCP(=O)(O)O,1890.0
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,71.8
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,100.0
CCCCCCCCCCCCc1ccc(C)c(C[N+](C)(C)C)c1,389.0
O=C1CC=C(O)N=N1,3900.0
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,189.0
C(=NC1CCCCC1)c1ccccc1,3080.0
Clc1cccc(Cl)c1Nc1ncccn1,4720.0
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,85.0
[H]/N=C(\N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)N(C)C)cc2)cc1,3000.0
O=S(=O)(Cl)CCl,372.0
SCc1cnccn1,1700.0
CCCOC(=O)CCC(=O)OCCC,6490.0
CCCOC(N)=O,1877.0
C=COCCSCC,4920.0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C,250.0
C1COCCN1,1050.0
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,0.206
C[Si]1(C)OCCN(CCO)CCO1,3400.0
Cc1ccc([N+](=O)[O-])cc1N,574.0
COc1ccc(C(=O)CCC(=O)O)c2ccoc12,1230.0
Clc1cc(Cl)cc(Cl)c1,800.0
CCCc1ccc(C=O)cc1,1600.0
CCCCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+]1(C)CCCCC1,631.0
NS(=O)(=O)OCC(Cl)(Cl)Cl,5001.0
O=C(O)C(O)C(O)C(=O)O,115.0
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,810.0
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,8000.0
NC1CCCC(N)C1,390.0
NNc1ccccc1,188.0
CNC(=O)Oc1cc(C)cc(C)c1,245.0
Cc1cc(Cl)ccc1OCC(=O)O,800.0
CC(C)(N)Cc1ccc(Cl)cc1,250.0
c1ccc(-c2ccccc2)cc1,2140.0
C=CC1OCCO1,84.7
O=P(O)(O)Oc1ccccc1,2290.0
Nc1ncnc(Nc2cccc(Cl)c2)n1,400.0
O=C(O)c1c(Cl)ccc(Cl)c1O,1560.0
CS(=O)(=O)c1ccccc1,1470.0
CCCCCCC(=O)O,7000.0
C=CC(=O)OCCCC,900.0
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,213.0
COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,268.0
Cc1cc(C(=O)c2ccccc2)ccc1N,700.0
CCC[Si](OC)(OC)OC,5170.0
ClP(Cl)Oc1ccccc1,681.0
O=C(O)CCCCCC(=O)O,7000.0
CC(C)COC(=O)CCc1ccco1,1950.0
COP(=S)(OC)SCCSC(C)C,150.0
O=[N+]([O-])c1ccccc1Cl,251.0
CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,6200.0
CSC(C)(C)CN=O,742.0
CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,2081.0
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,18.5
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,240.0
O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O,7400.0
C=CCc1ccccc1,5540.0
Cc1ccccc1C(=O)NC1=NCCS1,912.0
Nc1cnn(-c2ccccc2)c(=O)c1Br,8500.0
O=C(OCc1ccccc1)c1ccccc1,1700.0
CC(=O)c1cccc(N)c1,1870.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,503.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3820.0
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,920.0
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,3650.0
Clc1cccc(Cl)c1N=C1NCCN1,126.0
NNc1nnc(NN)c2ccccc12,400.0
C=CCNCC=C,578.0
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,534.0
O=C(O)c1cc(O)cc(C(=O)O)c1,11220.0
CC(CS)C(=O)N1CCCC1C(=O)O,4245.0
COc1c(OP(=S)(OCC(C)C)OCC(C)C)cnn(C)c1=O,135.0
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,198.0
CCN(CC)C(=S)Sc1nc2ccccc2s1,6000.0
COP(OC)OC,1600.0
CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,4560.0
CNS(=O)(=O)OCC(=O)N1CCCCCC1,2040.0
COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,73.0
CCCCOC(=O)c1ccc(-n2nc(OCc3ccccc3)c3ccccc32)cc1,2001.0
O=C1C=CCC2C3CCCN4CCCC(CN12)C34,196.0
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,1.519
CCCCCCC#CC(=O)OC,2220.0
CCOC(=O)Cc1cccc2ccccc12,3580.0
CCOP(=S)(OCC)OCCSCC,7.5
C[N+](C)(C)CCCCCC[N+](C)(C)C,500.0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,980.0
CCCCCCCC=O,5630.0
CCOCCOCCOCC,4970.0
C=CCCCCCCCCC(=O)O,2500.0
O=c1ccc2ccc3occc3c2o1,322.0
CCc1c(C)nc2cc(C)cc(C)n2c1=O,1500.0
O=NN1CC=CCO1,900.0
CC(O)CCC(C)O,2001.0
CCCCNC(=S)Nc1ccccc1,150.0
COc1ccc2oc(N)nc2c1,1000.0
CC(Cl)CCl,1947.0
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,28.0
C=C(C)C1CCC(C)(OP(=S)(OC)OC)CC1,500.0
CN(CCCO)CCC(c1ccccc1)c1ccccc1,1400.0
OCCN(CCO)c1ccccc1,980.0
COP(=S)(OC)SCn1nc(Cl)c(Cl)cc1=O,12000.0
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,29700.0
Cc1ccncc1,440.0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,580.0
FC(F)=C(F)CCSc1ncccn1,765.0
CCC(CC)COCCC(=O)O,3730.0
C(=N/c1ccccc1)\Nc1ccccc1,1903.0
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1506.0
OCC=CCl,102.0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,6443.0
Cc1cc(Cl)ccc1N=CN(C)C,225.0
NCCNCc1ccccc1O,3700.0
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,1800.0
CCn1c(=O)c2ccccc2n(-c2cccc(C(F)(F)F)c2)c1=O,1500.0
Cc1cccc2sc(N)nc12,500.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,128.0
Nc1cccc([N+](=O)[O-])c1,535.0
CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,135.0
OCC(CO)(CBr)CBr,1880.0
Cc1ccc2[nH]c(C(F)(F)F)nc2c1Br,64.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,821.0
c1nc[nH]n1,1648.0
CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,1000.0
CCCCNS(=O)(=O)c1ccccc1,2050.0
OCCOCCOCCOCCOCCOCCO,32000.0
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,1300.0
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,750.0
CN1CCCN=C1C=Cc1cccs1,170.0
O=[N+]([O-])c1ccccc1O,334.0
COCCNC(=O)CSP(=S)(OC)OC,420.0
CNNCc1ccc(C(=O)NC(C)C)cc1,570.0
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,1630.0
Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1500.0
CCO[Si](CCl)(OCC)OCC,2400.0
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,3587.0
OCC#CCO,104.0
C=C(C)c1cccc(C(C)(C)N=C=O)c1,3100.0
Nc1nc(N)nc(N)n1,3160.0
Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,5230.0
CC(=O)OCC=C(C)CCC=C(C)C,6330.0
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,4049.0
C=COCC(CC)CCCC,1350.0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,605.0
CCC=CCCOC(=O)c1ccccc1O,5001.0
CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,3300.0
CCN1CCCC1=O,1350.0
CC(C)=CC(=O)Nc1ccc(O)cc1,1950.0
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,1520.0
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,675.0
Oc1cccc2cc3cccc(O)c3c(O)c12,3216.0
CC=CCl,1950.0
Cc1ncc(CSCc2cnc(C)c(O)c2CO)c(CO)c1O,7500.0
Clc1cccc(C2CCCCC2)c1Cl,4750.0
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,50.0
O=C(O)O,2800.0
O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],9910.0
Nc1ccc(Oc2ccc(N)cc2)cc1,725.0
CCSCc1ccccc1OC(=O)NC,200.0
CCCCCCCCCCCCCCCCCOCC,1260.0
CCCCOC(C)OCCCC,8790.0
O=C(O)c1ccccc1C(=O)O,7900.0
C=CCOC(=O)CCCCC,218.0
Clc1ccccc1CN1CCc2sccc2C1,1780.0
ClCc1cccc(Oc2ccccc2)c1,1224.0
NNc1nncc2ccccc12,173.0
CC(N)=S,301.0
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1717.0
O=C(Cl)C(Cl)(Cl)Cl,600.0
Cc1cc(=O)[nH]c(=O)[nH]1,64500.0
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,891.0
CCCCCC(C)=O,1670.0
CCCCC(=O)O,1055.0
N=C=O,582.0
CN=C=O,51.5
O=C(CS)OCCCCOC(=O)CS,405.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,221.0
CCO[Si](CCCN)(OCC)OCC,1570.0
OCCN(CCO)C1CCCCC1,2600.0
CCC(CC)C(=O)O,2200.0
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,20000.0
O=C(OCCCOC(=O)c1ccccc1)c1ccccc1,24000.0
OCC(O)CN1CCN(c2ccccc2)CC1,750.0
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,15600.0
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,200.0
Cc1cccc(C)c1NC(=O)NC1=CCCN1C,830.0
OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,300.0
CCC[N+](CCC)(CCC)CCC,3300.0
CC(C)(C)C(=O)CCc1ccc(Cl)cc1,3145.0
C/N=C/Nc1ccc(Cl)cc1C,264.0
CCCC=CCO,3500.0
Cc1ccc(S(=O)(=O)OCCCl)cc1,498.0
O=CC=Cc1ccccc1,2200.0
Clc1ccc2ncoc2c1,791.3
CC(Cl)(Cl)CCl,1140.0
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1000.0
c1ccc2c(c1)CCN1CCN=C1C2,60.0
CC(N)C(O)c1cccc(O)c1,240.0
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,1000.0
c1ccc2c(c1)ncc1ncsc12,350.0
O=C(O)CCCCCCCCC(=O)O,14375.0
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,2200.0
CC(Cl)CO,218.0
CC(C)(N)Cc1ccccc1Cl,332.0
O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,1800.0
CC(C)OC(=O)c1ccccc1,3730.0
O=NN1CCCOC1,600.0
CN(C)c1ccc(N=Nc2ccccc2)cc1,200.0
C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O,930.0
CCCCCCCCCCCC(=O)OCCSC#N,500.0
Nc1ccc(O)c(Cc2cc(N)ccc2O)c1,25.0
O=C(Cc1ccccc1)OC1=C(OC(=O)Cc2ccccc2)C(=O)OC1=O,8000.0
CNP(=O)(NC)Oc1ccccc1,140.0
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,100.0
O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,2800.0
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,125.0
NCCCN1CCOCC1,3560.0
COP(=O)(NC(C)=O)SC,700.0
CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,1630.0
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CN2,810.0
C1CCC(CNC2=NCCS2)CC1,50.0
C=CCc1ccc(OC(=O)NC)c(OC)c1,250.0
N=C(N)NCCCC(N)C(=O)O,12000.0
CCBr,1350.0
Cc1cc(C2(c3ccc(O)c(C)c3)C(=O)Nc3ccccc32)ccc1O,520.0
