LD50_mgkg,Canonical_SMILES
1600.0,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
3200.0,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl
70.6,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
1000.0,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O
3204.0,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]
914.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
84.0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
18160.0,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
633.0,O=c1oc2cc(O)ccc2s1
800.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)C=CC(C)=C[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
900.0,OC[C@H]1O[C@@H](n2cnc3c(=S)cc[nH]c32)[C@H](O)[C@@H]1O
6320.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F
24150.0,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
900.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
134.0,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
1563.0,C=CCCCCCCCCC(=O)OC
6100.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
1310.0,COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)C=CC(=O)O
8000.0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
30000.0,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
3800.0,COC(=O)c1ccccc1OC
880.0,Cc1cncc(C)n1
1472.0,CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
0.825,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
220.0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl
2500.0,CC(=O)OCC[N+](C)(C)C.[Cl-]
160.0,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
5710.0,COC(C)CO
800.0,O=C=Nc1ccccc1
10300.0,C=COCCCC
4240.0,CC(=NO)C(=O)c1ccccc1
308.0,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1
3710.0,CCN(CCC#N)c1cccc(C)c1
5000.0,CC(=O)OCc1ccc(C)cc1
1100.0,Nc1ccc(F)c([N+](=O)[O-])c1
5010.0,O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F
218.0,CC(Cl)CO
396.0,N#Cc1ccccc1Cl
1020.0,CC(C)Cc1ccc2ccccc2n1
1670.0,C=CCc1ccc(OC(C)=O)c(OC)c1
4930.0,C=CCOCC(CC)(CO)CO
12800.0,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1
105.0,O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
500.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
2000.0,[C-]#[Si+]
3000.0,CC=CC(=O)OCC
148.0,CCC(CN)=C(c1ccccc1)c1ccccc1.Cl
270.0,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1
385.0,CCOC(=O)CSP(=O)(OC)OC
1220.0,CCCC(=O)N(C)C(=O)Oc1cc(C)cc(C(C)C)c1
153.0,CNC(=O)ON=C(C)C(C)SC
725.0,Cc1ccc(N=c2sccn2C)c(C)c1
1150.0,CN(C)C(=O)SCCCCOc1ccccc1
472.0,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C
2357.0,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O
3.08,CCC12COP(=O)(OC1)OC2
130.0,N#Cc1cc(Br)c(O)c(Br)c1.[K+]
631.0,NCCO.S=c1[nH]c2ccccc2s1
667.0,O=Cc1cccc2ccccc12
1717.0,Cc1cc(C)[nH]n1
890.0,ClCc1cccc2ccccc12
2330.0,COc1ccc(OC)c([N+](=O)[O-])c1
3100.0,Cc1cccc(N(CCO)CCO)c1
1400.0,O=COCc1ccccc1
11400.0,Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1
2200.0,Cc1ccccc1NCCO
5.0,CCCCCCCCCCF
3380.0,O=C([O-])C=CC(=O)[O-].[Na+].[Na+]
128.0,Nc1ccc(C(F)(F)F)cc1
200.0,CC(O)=S
4300.0,COc1ccc2ccc(=O)oc2c1
10.0,C=CCI
800.0,CC1CCC(=O)CC1
90.0,CC[Se][Se]CC
1400.0,CC(C=O)=Cc1ccco1
2830.0,N#CCCC[Si](Cl)(Cl)Cl
1220.0,COC(OC)c1ccccc1
240.0,O=S(=O)(Cl)CCCl
4476.0,COC(=O)CC(=O)CC(=O)OC
2130.0,CN(C)CCCO
681.0,ClP(Cl)Oc1ccccc1
8980.0,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(S(=O)(=O)[O-])c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]
2600.0,OCCN(CCO)C1CCCCC1
2285.0,Cl.Cl.Cl.Cl.NCCNCCNCCN
951.0,CNCCCN
1250.0,COc1cnc(C)s1
2200.0,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1
2090.0,CCCCOC(=O)C(Cl)(Cl)C(Cl)=C(Cl)Cl
1070.0,COC(F)=C(C(F)(F)F)C(F)(F)F
80.0,CCOP(=S)(OCC)SCC
300.0,*C.c1ccoc1
1414.0,N#Cc1cccc([N+](=O)[O-])c1C#N
5600.0,CCCCN(CCCC)C(=O)SCc1ccccc1
144.0,CCC(C)(CC)c1cc(N)on1
57.0,C1=CC=CCC=C1
680.0,C=CC(Cl)=C(Cl)Cl
3250.0,CCCCOCCOCCCC
280.0,CNC(=O)N(C)N=O
1395.61,CC(C)(C)NCCOCCO
600.0,CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
25.0,CNC(=O)ON=C1[C@@H](Cl)[C@@H]2C[C@H](C#N)[C@H]1C2
3.0,CNC(=O)ON=C1SCCS1
1.75,CCOP(=O)(OCC)SC=C(Cl)Cl
0.14,CCOP(=S)(OCC)OC(C)=CC(=O)OC
10000.0,Cl.NCCC[C@H](N)C(=O)O
3800.0,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
3478.0,CSCCC(O)C(=O)O
1870.0,CCCCC(O)CC
1750.0,OC1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
2370.0,CCCCOCC(O)COc1ccccc1
1050.0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1
880.0,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl
2450.0,CCCCC1OC(=O)c2ccccc21
4400.0,CCCC(=O)C(CC)Cc1ccccc1
1559.0,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
1500.0,CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
2091.0,C=CC(=O)NC(OC)C(=O)OC
1100.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2
2830.0,CC=CC(=O)OC(=O)C=CC
2000.0,CC(O)CCC(C)O
2260.0,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
98.0,Cc1cc([NH3+])ccc1[NH3+].O=S(=O)([O-])[O-]
2620.0,CCCCOP(=O)(OCCCC)Oc1ccccc1
750.0,CC1CCC=C2N(C)C=C(C(=N)O)C(=O)N21
1000.0,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1.[Br-]
5076.0,O=[N+]([O-])c1nccn1CC(O)CO
16.0,CN=C(O)ON=C1SCOC1C(C)C
83.0,O=NN(CCCl)C(O)=NC1C[C@H]2CC[C@@H]1C2
20000.0,O=C1c2ccccc2C(=O)c2c1cccc2S(=O)(=O)[O-].[Na+]
400.0,Cl.Oc1ccc(NCc2ccccc2)cc1
765.0,CC(C)CCOC(=S)[S-].[K+]
48.0,CN(C)c1ccc(N)cc1.Cl
5148.0,C1OCC(COCC2COCO2)O1
9500.0,CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O
518.0,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1.Cl
5410.0,CC(C)CCOC(CO)CC(C)C
35.0,CCC(C)c1cc(OC(O)=NC)ccc1C
18.0,CCOP(=S)(OCC)SC(CBr)N1C(=O)c2ccccc2C1=O
472.0,CS(=O)(=O)O.N=C(O)CCN1CCN(C2Cc3cc(Cl)ccc3Sc3cc(F)ccc32)CC1
175.0,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC.Cl
10200.0,ClC1=C(Cl)[C@@]2(Cl)C(Cl)=C(Cl)[C@@H]3[C@@H]1[C@@H](Cl)C[C@@H]32
8200.0,CCCN(CCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccccc1.[Na+]
166.0,OC[C@H]1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)[C@H](O)[C@@H]1O
2129.0,Cc1c(Cl)ccc(C(C)c2ccccc2)c1C
25.1,CCCCCCCN=C(O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)[C@H](O)[C@@H](O)C(=O)O
10.0,CC(C)=CC(N=C([O-])C1=C(O)c2sc(Cl)cc2S(=O)(=O)N1C)[n+]1ccccc1
1250.0,CCCC1OC1(CC)C(N)=O
50.0,CCOP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
4000.0,CC(Cl)CCC(C)Cl
3500.0,Cc1cc(O)ccc1S(C)=O
400.0,CC(C)=CC1C(C(=O)Cl)C1(C)C
200.0,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3.Cl
800.0,CSC(=N)N.O=S(=O)(O)O
32.0,C1OC1CSCC1CO1
2150.0,CC1Cc2cc(C(=O)CCc3ccccc3)ccc2O1
2300.0,Cc1ccc(C)c(CCNC(=N)O)c1
2000.0,Br.CC(=O)SCc1cnc(C)c(O)c1CN
250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(C2CCCCC2)c1.[Br-]
250.0,CCCCC(CC)COC(C[n+]1ccccc1)c1cccc(Cl)c1.[Br-]
100.0,C=CC(COC)c1ccccc1OC(O)=NC
550.0,FC1(F)CC(C2CC3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)C1(F)F
730.0,C#CC(C)(O)C(O)c1ccccc1
250.0,CCCCC(CC)COC(CBr)c1cccc(Cl)c1
250.0,CCCCCCCCCCCCOC(C[n+]1ccccc1)c1ccc(C(C)C)cc1.[Br-]
50.0,CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl
150.0,Cc1ccc(CC(C)N)cc1
23.0,CC(C)OP(=S)(CCl)Sc1ccc(Br)cc1
3020.0,Cl.O=C(OC1C[C@@H]2N[C@H](C1)C1O[C@H]12)[C@H](CO)c1ccccc1
4090.0,COC(C)CC(CC(OC)OC)OC
1410.0,CNCC1CCCCC1
800.0,Cl.Cl.O=C(CCCN1CCN2c3ccccc3CCC2C1)c1ccc(F)cc1
741.0,CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl
1770.0,CCC(C)N.O=P(O)(O)O
24.0,CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12.Cl
900.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21.Cl
450.0,O=C(O)C1CCc2cc(C3CCCCC3)c(O)cc21
5000.0,CN1CCN(CC(=O)N2c3ccccc3C(O)=Nc3cccnc32)CC1.Cl.Cl
1700.0,COS(=O)(=O)[O-].C[N+]1(CCC(C2=CCCCC2)c2ccccc2)CCCCC1
43.0,CCOP(=S)(CC)Sc1ccccc1C
20000.0,CCC(O)CCO
762.0,C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC
95.0,CCOC(C1=NCC(C)(C)CN1)c1cccc(Cl)c1
165.0,CCOC(C1=NCC(C)(CC)CN1)c1cccc(F)c1
875.0,CCOC(C1=NCC(C)(C)CN1)c1ccccc1
220.0,CCOC(C1=NCC(C)(C)CN1)c1ccc(C(C)C)cc1
1807.0,CCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-]
18.0,FCCOC(Cl)C(Cl)(Cl)Cl
7.0,O=C1C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl
1000.0,CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC
8350.0,CCCCC(O)CCOC(C)=O
823.0,CN1C(C)(C)CC(N)CC1(C)C
16.0,CCCSP(=S)(OC)SCCC
3730.0,CCCCC(CC)COCCC(=O)O
78.1,CCOP(=O)(OCC)OC(=C(Br)Br)c1ccc(Cl)cc1Cl
141.0,Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
5.0,CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1
4.2,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(O)C=C12
65.0,O=[N+]([O-])c1ccccc1C1OCC(CCl)O1
500.0,C#CCSP(=O)(N=C(O)CC)OC
130.0,CCN(CC)CCOC(=O)c1ccc(N)cc1O.Cl
2350.0,COc1cc2[nH]c3c(c2cc1OC)CCN1C[C@H]2[C@H](C)OC=C(C(=O)OCCN(C)C)[C@H]2C[C@H]31
82.0,CCOC(=O)C(C#N)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
100.0,CCOP(=S)(OCC)SC(C#N)c1ccccc1
750.0,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12.Cl
810.0,CCOc1cc2c3c([nH]c2cc1N)CCCC3.Cl
705.0,Cl.Cn1c2c(c3ccc(N)cc31)CCCC2
13.5,CB1P(C)B(C)P(C)B(C)P1C
1500.0,O=C(OCC(Br)(Br)Br)c1ccco1
190.0,CC(C)(C)COC(=O)Nc1ccco1
5000.0,CC(C)C(Br)C(=O)OCC(Br)(Br)Br
820.0,C=CC(=O)OCCCOCC
2140.0,CCOCCOCCOc1ccccc1
700.0,CCC(O)C(c1ccccc1)N1CCN(CCOc2ccccc2C)CC1.Cl.Cl
639.0,C=CCC1(C(C)SCCCC)C([O-])=NC(=O)N=C1O.[Na+]
1820.0,CCCCCCCCCCCCOC[C@H](O)COS(=O)([O-])=S.[Na+]
38.5,CCN1C[C@H](CC(=N)O)CC2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)[C@H](O)[C@@H](O)C(=O)O
340.0,Cc1ccccc1OCC(O)CN1CC=CCC1.Cl
4000.0,CCN1CN1CC
600.0,CC(c1ccccc1)N(C)N=O
4693.0,C=C(Nc1ccc(NC(=O)COC)cc1)N(C)C.Cl
10300.0,CC(C)CCCC1CCC(C)(C(O)=NCC(=O)O)CC1
180.0,Cl.OC(c1ccccc1)(c1ccccc1)C1CCCCN1
260.0,CC(C(=O)OCCOCCO)c1ccc2c(c1)C(=O)Cc1ccccc1O2
100.0,CCC(C)c1cnc2[nH]c(=N)[nH]c(=N)c2c1C
750.0,CC(C)C(N=C(O)COc1ccc(Cl)cc1Cl)C(=O)O
2000.0,O=Cc1ccc(NCN=O)cc1
344.0,COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl
920.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
145.0,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.O.O.[Na+]
9.0,COP(=O)(OC)C(O)(C(F)F)C(F)F
0.847,Fc1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12
1.8,CCCOP(=O)(CC)SCCC
9.9,CCSP(=O)(CC)OC
4650.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC.O=C(O)CCCCC(=O)O
2470.0,C[C@H](O)[C@@H](c1ccc2c(c1)OCO2)N1CCOCC1
0.0417,C=C1C(=CC=C2CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
980.0,CCOC(=S)C=Cc1ccc(OC)c(OC)c1
71.0,C#CC(=O)C=CC
1200.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
6.0,CNC(=O)ON=C1SCCOC1C
200.0,CCOC(=O)N1CCC=C(C=NOC)C1
1990.0,CCCCN(CCCC)CC(C)O
4920.0,CCC=C(C)CO
2200.0,C[N+](C)([O-])c1ccc(N=Nc2ccccc2)cc1
5010.0,CC[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
7.7,CCOP(=O)(CC)SCC
5660.0,CCCCCC=C(CC)C(=O)O
890.0,CN(C)C=C1C(=O)N(c2ccccc2)N=C1c1ccccc1
1122.0,Clc1ccc(N=Nc2ccc(NCCCN3CCCCC3)c3c2CCCC3)cc1
1000.0,Cn1c(=N)oc2ccc(Cl)cc21
1000.0,CN=c1oc2ccccc2n1C
2500.0,OC(Nc1nccs1)C(Cl)(Cl)Cl
60.0,COC(=O)c1cccc(N=NN(C)C)c1
113.0,CC(C)N=C1SC(=NOC(=O)N(C)SN(C)C(=O)ON=C2SC(=NC(C)C)SC2(C)C)C(C)(C)S1
4818.0,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1
347.0,CN(C)N=Nc1ccc(-c2ccccc2)cc1
1000.0,NCC1=CCCCO1
74.0,CN(C)C(=O)C=Cc1ccc2c(c1)OCO2
508.0,CSC(C)=NOC(=O)N(C)SN(C)C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)N(C)SN(C)C(=O)ON=C(C)SC)cc2)cc1
500.0,Cc1ccc(C2=CCN(CC=Cc3ccc4c(c3)CCC(=O)N4)CC2)cc1
1.02,CNC(=O)ON=C1SC(C)(C)SC1C
660.0,OCC[NH+]1CC[NH+](CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1.[Cl-].[Cl-]
353.0,CC(C)=CCN(CC=C(C)C)CCC(C)(C(N)=O)c1cccc2ccccc12.Cl
700.0,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C.Cl
1778.0,COc1ccc(C(=C(c2ccccc2)[N+](=O)[O-])c2ccc(OCCN3CCCC3)cc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
7000.0,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)[O-])c1I)N1CCOCC1.[Na+]
3115.0,CC(=O)Nc1cccc2c1[NH+](C)c1ccccc1-2.[Cl-]
320.0,Br.CN1CC[C@]2(C)C[C@@H](Cc3ccc(O)cc32)C1
13700.0,O=S(=O)([O-])c1cc(Cl)ccc1C=Cc1ccc(-n2nc3cc(S(=O)(=O)[O-])c4ccccc4c3n2)cc1S(=O)(=O)[O-].[Na+].[Na+].[Na+]
700.0,CNCC12CCC(c3ccccc31)c1ccccc12.Cl
4500.0,O=C=NCc1ccc(CN=C=O)cc1
1825.0,CCOC(=O)c1cnn(C)c1-n1c(CC)nc2ccccc2c1=O
2081.0,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC
1725.0,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
3700.0,O=C(O)c1cc(Cl)ccc1C(=O)c1ccccc1
100.0,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C23CC4CC(CC(C4)C2)C3)c2sc(Cl)cc2S1(=O)=O
500.0,C=CCOc1ccc([C@H]2c3ccc(OC)cc3OC(C)(C)[C@@H]2c2ccccc2)cc1
1770.0,CN(C)CN(C)C.O=C(O)C(=O)O
5000.0,CC(=O)OCCN(CCOC(C)=O)N=O
20.0,COC(=O)N(CCCl)N=O
511.0,CNC(=O)Oc1ccc(CC#N)cc1
794.0,CNC(=O)Oc1ccc(NC(C)=O)cc1
623.0,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cl
2500.0,COC(=O)CC1CCCCC1
4850.0,Cc1ccn(C(=O)NCCCCCCNC(=O)n2ccc(C)n2)n1
750.0,CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
250.0,C=CCc1ccc(OC(=O)NC)c(OC)c1
3250.0,O=C(OC1CCC(N2CCCCC2)CC1)c1ccc([N+](=O)[O-])cc1
2250.0,Cc1ccc(OCC(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])cc1Cl.[K+]
21.0,CCOc1ccc(N(N=O)C(C)=O)cc1
220.0,CNC(=O)Oc1ccccc1CCCSC
1000.0,Nc1nc2cc(F)ccc2o1
2520.0,O=c1c(Cl)c(Cl)cnn1-c1ccccc1
1100.0,CN(C)c1ccc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1
1070.0,Nc1nc2cc(Cl)c(O)cc2o1
1050.0,O=C1CSc2ncccc2N1
630.0,CCOc1ccc(N2C(=O)C=CC2=O)cc1
1620.0,Clc1cc(Cl)c2nsnc2c1Cl
600.0,CC(=O)OCCCC(=O)CBr
7880.0,C=C(C)C(=O)OCC(=O)OCC
25.0,CN(C)Cc1cc(-c2ccccc2)ccc1O
716.0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1.Cl
90.0,Nc1n[nH]c2ccc(C(F)(F)F)cc12
4600.0,CC(=O)Oc1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I
5000.0,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1
1500.0,Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2)cc1
1270.0,CCCCSc1nc2ccccc2s1
1.5,Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl
7950.0,C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2
9000.0,C=C(C)C(=O)OC(=O)COC(C)C
620.0,NCCCC1(CCCN)c2ccccc2-c2ccccc21
1000.0,Cn1nc(-c2ccccc2)c2conc2c1=O
730.0,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O
25.0,CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-]
2980.0,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21
1900.0,Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1
2150.0,COCc1c(CO)cnc(C)c1O.Cl
1458.0,CN(C)C(=S)[S-].[NH4+]
2300.0,CCSC(=O)NC1CCCCC1
1050.0,CCN(N=O)C(=O)NC(N)=O
336.0,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1
10.0,CCOP(=S)(OCC)Oc1ccc(C#N)cc1
518.0,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34.Cl
3490.0,Nc1cccc2c(Cl)ccc(Cl)c12
35.0,CC(C)(C)c1ccc2nc(C(F)(F)F)[nH]c2c1
195.0,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
2000.0,O=C(c1ccc(O)c(O)c1)c1cccc(O)c1O
2000.0,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O
2880.0,CC(C)N=C(N)NC(C)C
9.044,FC(F)(F)c1nc2cc(Br)c(Cl)cc2[nH]1
2.0,O=C(CF)Nc1ccc(F)cc1
2350.0,O=c1oc2cc(Cl)ccc2n1CCl
707.0,Cc1cc(C)c(C2=C(OC(=O)OC(C)C)c3ccccc3C2=O)c(C)c1
328.6,CN=NNc1ccc(Cl)cc1
2460.0,C=CN(C(C)=O)c1ccccc1
10200.0,CC(C)c1s[nH]c2nc(C(C)(C)C)nc(=O)c1-2
3400.0,C[Si]1(C)OCCN(CCO)CCO1
1910.0,CCC(CC)COCCO
25.0,CC1(C)Cc2cccc(OC(=O)NCSc3ccc(Cl)cc3)c2O1
25000.0,CC(C)OP(=S)(OC(C)C)SCn1nc(-c2ccccc2)ccc1=O
90.0,CCOP(=S)(OCC)SCn1nc(Cl)c(C)cc1=O
226.0,Nc1nc2ccc(Cl)cc2o1
2400.0,Nc1cc([N+](=O)[O-])ccc1O
3300.0,Nc1ccc(O)c([N+](=O)[O-])c1
2742.0,O=C(O)c1ccccc1
130.0,O=C1C=CC(=O)C=C1
600.0,c1ccc2[nH]nnc2c1
1240.0,CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
1350.0,CCBr
6000.0,ClC(Cl)c1cccc(Oc2ccccc2)c1
1255.0,CCCCNC(N)=O
230.0,O=C1OC(O)C(C(Cl)Cl)=C1Cl
883.0,C[N+](C)(C)CCCl.[Cl-]
500.0,COCCl
316.0,Cl.ClCc1cccnc1
350.0,COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
158.0,N#C[N-2].[Ca+2]
1280.0,O=S(=O)([O-])NC1CCCCC1.[Na+]
2138.0,Clc1ccccc1Cl
3820.0,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
670.0,ClCCCl
3160.0,CC(=O)OC1CC(C)OC(C)O1
28.0,COc1ccc([N+](=O)[O-])cc1CNCCCl
7600.0,CN(C)C=O
100.0,CNNC.Cl.Cl
900.0,CCC1CO1
230.0,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1.Cl
9.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
9200.0,C1N2CN3CN1CN(C2)C3
1000.0,CCOC(=O)COP(=S)(OCC)OCC
7000.0,CCOc1ccc(NC(=O)CC(C)O)cc1
62.4,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
700.0,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl
3160.0,Nc1nc(N)nc(N)n1
13.0,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
600.0,C[C@@H]1CCCCN1N=O
4320.0,CN1CCCC1=O
